ADM1_NAME,ADM2_NAME,ADM2_CODE,NDVI_mean,NDVI_stdDev,NDBI_mean,NDBI_stdDev,urban_gradient_mean
Bali,Jembrana,17973,0.6654037076722262,0.20360155407479164,-0.27530802642797164,0.12158506741368316,-0.940728425419433
Bali,Karangasem,17974,0.5683371435833813,0.21189934109953878,-0.1957832784134512,0.18381050905460727,-0.7829409618492341
Bali,Klungkung,17975,0.47281768675524166,0.22002334204495802,-0.1493338335588063,0.17093868804614634,-0.634487130158075
Bali,Tabanan,17976,0.6774720071744769,0.1774892110589355,-0.2837443398012126,0.1106889771111837,-0.9612163469756899
Bali,Kota Denpasar,73719,0.4048987855323468,0.16312389561968077,-0.05525267956154411,0.14880376881508048,-0.4602999700650356
Bengkulu,Kota Bengkulu,73712,0.5144159801934397,0.31012869533285353,-0.1683446393817568,0.19975784307295402,-0.683647738456034
Daerah Istimewa Yogyakarta,Bantul,17981,0.6174502625148596,0.11098182620894487,-0.179172832358693,0.0968338351174757,-0.7966230948735503
Daerah Istimewa Yogyakarta,Gunungkidul,17982,0.5839289672342507,0.10263619293908303,-0.09338522853473782,0.09255819488198505,-0.6774616252576362
Daerah Istimewa Yogyakarta,Kota Yogyakarta,17983,0.341282373254895,0.07878582767549924,0.05136173496625419,0.07305018940239777,-0.2899206382886406
Daerah Istimewa Yogyakarta,Kulonprogo,17984,0.6595117273554663,0.1401531884372783,-0.23664341008135423,0.10210192690427292,-0.8961551374368225
Daerah Istimewa Yogyakarta,Sleman,17985,0.6071218091804724,0.12703941483476186,-0.1864803857414002,0.10487235551405236,-0.7936021949218758
Dki Jakarta,Kota Jakarta Barat,73722,0.26520576667468226,0.11018964286089078,0.016754793758938267,0.0850787115880056,-0.24845097291574414
Dki Jakarta,Kota Jakarta Pusat,73723,0.2495136487892241,0.10554597197054098,0.024283577856130036,0.08112877464899522,-0.2252300709330945
Dki Jakarta,Kota Jakarta Selatan,73724,0.3490022077755493,0.11132649258347874,-0.005326513239903138,0.08665804069020316,-0.3543287210154523
Dki Jakarta,Kota Jakarta Timur,73725,0.3154245527826943,0.125159580549361,0.014579759485943764,0.09184245463644171,-0.30084479329675023
Jambi,Kerinci,18002,0.7534190453240919,0.19166828429650293,-0.335928728943023,0.07884444620500788,-1.089310551969648
Jambi,Kota Jambi,18003,0.4604264355688133,0.2207001208003054,-0.13880257991056882,0.14363643296467077,-0.5992290154793833
Jawa Tengah,Banjarnegara,18030,0.6849873925499419,0.13310237565249158,-0.2655916732364659,0.08224040961615464,-0.9505790657864169
Jawa Tengah,Banyumas,18031,0.6013230862639637,0.16795034720886856,-0.2037621408429488,0.103619923551774,-0.8050852271069106
Jawa Tengah,Batang,18032,0.7003400569913977,0.19040447938290278,-0.2809192164585188,0.10649106514153,-0.9812592734499137
Jawa Tengah,Blora,18033,0.44643992261390586,0.10222331258079863,0.0022848374747410313,0.08974714727601658,-0.44415508513916835
Jawa Tengah,Boyolali,18034,0.5967519884344767,0.12629063811627608,-0.15720138598135208,0.10169581671174707,-0.7539533744158357
Jawa Tengah,Brebes,18035,0.4181629369172211,0.21274225062008423,-0.07266873180844746,0.14672153862302453,-0.4908316687256635
Jawa Tengah,Cilacap,18036,0.5583189515169091,0.17244981976713125,-0.17182033624884266,0.12614505015931093,-0.7301357526852457
Jawa Tengah,Demak,18037,0.48026176461022657,0.1903022779290868,-0.15115012923705073,0.11337721744413769,-0.6314118938472788
Jawa Tengah,Grobogan,18038,0.47782914202818,0.11581202304110857,-0.053030053403950644,0.10223486236656368,-0.5308591954321309
Jawa Tengah,Jepara,18039,0.6214719068235064,0.24700802246092374,-0.21579506485621727,0.13481514576959353,-0.8374454497147154
Jawa Tengah,Karanganyar,18040,0.5742318126248511,0.13193727849443276,-0.16102399624820474,0.10590692035118068,-0.735255808873057
Jawa Tengah,Kebumen,18041,0.6483592379444586,0.12048882199254284,-0.2220326917191719,0.09575860501304598,-0.8703919296636319
Jawa Tengah,Klaten,18042,0.6033420601764797,0.11112132032669353,-0.18875536573111043,0.09912342494987922,-0.7920974259075914
Jawa Tengah,Kota Magelang,18043,0.4681900157246135,0.14787011131088657,-0.055157790659326196,0.1409432878671216,-0.5233478063839393
Jawa Tengah,Kota Pekalongan,18044,0.29403251410286496,0.2859839873875569,-0.06920758478946146,0.184024909795667,-0.36324009889232645
Jawa Tengah,Kota Salatiga,18045,0.6279823856365239,0.1572460834492182,-0.16519764254590785,0.1384004738777073,-0.7931800281824326
Jawa Tengah,Kota Semarang,18046,0.5135770845240357,0.21143810790543166,-0.11692038155949627,0.1411729347995154,-0.6304974660835344
Jawa Tengah,Kota Surakarta,18047,0.3185367993574132,0.09126186041489397,0.03239622302997513,0.07801449959561273,-0.28614057632743833
Jawa Tengah,Kota Tegal,18048,0.25122907007639583,0.17342473413105297,-0.022437068266932095,0.1311036919754093,-0.2736661383433283
Jawa Tengah,Kudus,18049,0.5325148800117978,0.13693394987211116,-0.1246635559560842,0.11114534203995104,-0.6571784359678805
Jawa Tengah,Magelang,18050,0.681570599984916,0.11687877340800323,-0.25414710864844364,0.09291993367776338,-0.935717708633364
Jawa Tengah,Pati,18051,0.4679545552399983,0.15330702232354168,-0.0709202348638539,0.12514441573900686,-0.5388747901038524
Jawa Tengah,Pekalongan,18052,0.6875860898234464,0.16756523377363747,-0.274249015995345,0.10205708873096353,-0.9618351058187953
Jawa Tengah,Pemalang,18053,0.6061548290205039,0.14158802426741524,-0.19456533513194835,0.11001912900371563,-0.8007201641524517
Jawa Tengah,Purbalingga,18054,0.665505634266075,0.13921552354208275,-0.24739165125762277,0.08624018528767076,-0.9128972855237086
Jawa Tengah,Purworejo,18055,0.6946793796987136,0.13344981514925214,-0.27591291124873873,0.09570803532727731,-0.9705922909474557
Jawa Tengah,Rembang,18056,0.4429082726922389,0.17066730684983475,-0.019988397652662478,0.097750003493924,-0.46289667034490023
Jawa Tengah,Semarang,18057,0.677535786198292,0.12432031377593865,-0.22560184978312897,0.1094570511965593,-0.9031376359814156
Jawa Tengah,Sragen,18058,0.5125955219667097,0.16021320758598728,-0.12539931728632095,0.12072563104765663,-0.6379948392530281
Jawa Tengah,Sukoharjo,18059,0.49541082471194076,0.11779661978860356,-0.1095780296982148,0.12332528961815956,-0.6049888544101542
Jawa Tengah,Tegal,18060,0.4775861360969593,0.17081673793216653,-0.09177934697334521,0.12444639468747325,-0.5693654830703012
Jawa Tengah,Temanggung,18061,0.6826466207304787,0.13893755380990688,-0.2459614343855898,0.10856599402362803,-0.9286080551160758
Jawa Tengah,Wonogiri,18062,0.5322487761917783,0.15002227032178522,-0.11646343356977645,0.09622447187257414,-0.6487146874477193
Jawa Tengah,Wonosobo,18063,0.6903848935917406,0.1486858209933784,-0.2823322913177949,0.09081772941750771,-0.9727171849095347
Jawa Tengah,Kendal,73694,0.6482840055309371,0.1710049831512411,-0.23132555375434924,0.10528184965343533,-0.8796095592852916
Jawa Tengah,Kota Klaten,73730,0.512205931551716,0.10856481630294865,-0.11811359476715516,0.10992770389719754,-0.6303195263188703
Jawa Tengah,Kota Purwokerto,73749,0.4773398802664892,0.13143514342989535,-0.07808848303112874,0.1144756742788885,-0.555428363297618
Jawa Timur,Bangkalan,18064,0.5528852509098434,0.22162035723021337,-0.11825155388699224,0.12543666165625375,-0.6711368047968348
Jawa Timur,Banyuwangi,18065,0.6484381218529565,0.17655137110997282,-0.2501015405015467,0.12849808092025583,-0.899061836267402
Jawa Timur,Blitar,18066,0.5965861849353272,0.1348505128193049,-0.17197233078978647,0.12511752508820184,-0.7694594571007938
Jawa Timur,Bojonegoro,18067,0.4392185923144963,0.11410013345817754,-0.035756093208576284,0.1048025872430625,-0.4749746855230672
Jawa Timur,Bondowoso,18068,0.6817680003564598,0.12157546675078745,-0.2368051882805637,0.10502189085382126,-0.9185731886370215
Jawa Timur,Gresik,18069,0.43262633382258586,0.21500188195809936,-0.14796617192738826,0.17511940162112394,-0.5824411434728826
Jawa Timur,Jember,18070,0.674188658347327,0.1608454546004096,-0.25598655831617084,0.10948506295906067,-0.9305220731077954
Jawa Timur,Jombang,18071,0.5726256576604302,0.11441545310099839,-0.1592702919827456,0.10363127787697404,-0.7318959496431857
Jawa Timur,Kediri,18072,0.6095756894546321,0.11160664468422797,-0.19366851409223818,0.09368165406976246,-0.8032442035468742
Jawa Timur,Kota Blitar,18073,0.5138075399713372,0.10800065371160307,-0.11119764861834272,0.10355536732939649,-0.6250051885896812
Jawa Timur,Kota Kediri,18074,0.46836257944749327,0.13127149109179537,-0.0899263933913245,0.11140047078777858,-0.5582889728388186
Jawa Timur,Kota Madiun,18075,0.438834336545209,0.1343934279813972,-0.06385991341963898,0.12606269792446895,-0.5026942499648487
Jawa Timur,Kota Malang,18076,0.4356795308225132,0.16447872277371017,-0.06659225568443809,0.13292372536409078,-0.5022717865069515
Jawa Timur,Kota Mojokerto,18077,0.43586794522741285,0.13193374914557482,-0.08943130758029903,0.12168895456206204,-0.5252992528077123
Jawa Timur,Kota Pasuruan,18078,0.4131930685071123,0.18070271671400415,-0.1604372914185129,0.15452091828008985,-0.5736303599256259
Jawa Timur,Kota Probolinggo,18079,0.5122892115493874,0.14403103309659004,-0.16090076785201707,0.11621222264542815,-0.6731899794014036
Jawa Timur,Kota Surabaya,18080,0.29656458544326875,0.14326491472576983,-0.03658509451945855,0.12579630111258813,-0.33314967996272654
Jawa Timur,Lamongan,18081,0.44644287749708,0.12717751697450075,-0.0764384857842481,0.13372840392284588,-0.5228813632813364
Jawa Timur,Lumajang,18082,0.6712735117128853,0.14960366771747607,-0.26353692156707514,0.09458818890860364,-0.9348104332799594
Jawa Timur,Madiun,18083,0.5554585683347728,0.12189985870465457,-0.11102628040397969,0.13322053008370782,-0.6664848487387488
Jawa Timur,Magetan,18084,0.5613981262524395,0.12899701525244628,-0.15180952247856513,0.11355855661758761,-0.7132076487310026
Jawa Timur,Mojokerto,18086,0.5785692020028519,0.14060427696965552,-0.17205814181373624,0.1037506533924272,-0.7506237295671007
Jawa Timur,Nganjuk,18087,0.5525115661269383,0.12540947314364,-0.130217410241875,0.12842457328198256,-0.6827289763688205
Jawa Timur,Ngawi,18088,0.5485707724380405,0.13533751663535154,-0.13060795200582867,0.1362498085883113,-0.6791787244438641
Jawa Timur,Pacitan,18089,0.6326268464738452,0.13589296090473563,-0.1916963105155345,0.10673462651766817,-0.8247537666469879
Jawa Timur,Pamekasan,18090,0.47782521062458777,0.2113755720155006,-0.08178741477951232,0.11524833494669248,-0.559612625404097
Jawa Timur,Pasuruan,18091,0.600979355005722,0.1477873255375453,-0.20571700675687976,0.10293700692169544,-0.8066963617626
Jawa Timur,Ponorogo,18092,0.5754940286723782,0.11815813489421004,-0.15541402197748946,0.10235408916672581,-0.7309080506498653
Jawa Timur,Probolinggo,18093,0.6553284775166646,0.14968422679651058,-0.24327772525366623,0.10352802516323555,-0.898601716126016
Jawa Timur,Sampang,18094,0.4937250480792433,0.20864685207158515,-0.07699180248672939,0.1111143774954782,-0.5707168505659737
Jawa Timur,Sidoarjo,18095,0.44984208199021075,0.1499606755502085,-0.12869748279802626,0.11876566065898429,-0.5785395647882376
Jawa Timur,Situbondo,18096,0.6189372517054329,0.19258818715599638,-0.20197252950204733,0.12753117845437034,-0.8210465101889891
Jawa Timur,Sumenep,18097,0.48538277335091734,0.25506245119034804,-0.11020779328081479,0.17530196126983832,-0.599088043302482
Jawa Timur,Trenggalek,18098,0.5986059599533161,0.165106537134441,-0.22872379616819719,0.10868013821480711,-0.8278121819600358
Jawa Timur,Tuban,18099,0.4199965322171666,0.1631394922368057,-0.009918458152213778,0.1321381895367807,-0.4299149903693822
Jawa Timur,Tulungagung,18100,0.5493366514301102,0.14220046495179464,-0.1866046771945333,0.09465098317091626,-0.7360241458814157
Jawa Timur,Kota Jember,73728,0.573972753676318,0.14250753990071438,-0.16570966944034798,0.12261493822119204,-0.7396824231166652
Kalimantan Barat,Kapuas Hulu,18101,0.7493167001773201,0.19129052035110822,-0.37271482174394127,0.11146613073272177,-1.1219523272832177
Kalimantan Barat,Ketapang,18102,0.7499455942468558,0.19850798155693322,-0.34950889509336774,0.12984077507148398,-1.0992458345417127
Kalimantan Barat,Kota Pontianak,18103,0.6195796499033174,0.2139238230058579,-0.21615917651599678,0.1411220732211297,-0.8357388264193095
Kalimantan Barat,Sambas,18105,0.6910573837377514,0.25083494173284515,-0.3299065330698519,0.13220625119143958,-1.0219922851215875
Kalimantan Selatan,Banjar,18108,0.6255086213779844,0.19547124159399096,-0.19478783795842422,0.15164157479992785,-0.8202757579051404
Kalimantan Selatan,Baritokuala,18109,0.640789231075921,0.15989694162382453,-0.19942245119417218,0.1323547490997533,-0.8402116822700929
Kalimantan Selatan,Hulusungai Selatan,18110,0.5491461196801594,0.22280622077862974,-0.13575997613988294,0.15358886827588372,-0.6847757916118078
Kalimantan Selatan,Hulusungai Tengah,18111,0.6140107255089836,0.23201534161521575,-0.2049288124334781,0.14551430460106066,-0.8184667024860831
Kalimantan Selatan,Kota Banjarmasin,18113,0.5084158111642252,0.2153051305057465,-0.1614912698235223,0.1695498172451656,-0.6699070809877473
Kalimantan Selatan,Tabalong,18115,0.6873191150834691,0.20117168894308146,-0.2384701431534189,0.13626716474056813,-0.9257687326581904
Kalimantan Selatan,Tanahlaut,18116,0.543095413776408,0.29562656986265584,-0.21124585423820505,0.15366009154335344,-0.7543511399570404
Kalimantan Selatan,Tapin,18117,0.5981603538916821,0.17484906358838498,-0.13945721185278687,0.15056136399465572,-0.7375819999335749
Kalimantan Selatan,Kota Banjarbaru,73706,0.5490567610851556,0.1317539296218044,-0.08783190800031279,0.11636794475923294,-0.6368886690854676
Kalimantan Tengah,Kota Palangkaraya,18124,0.7237827424338613,0.13055323021153767,-0.3516604185543753,0.11842776024324382,-1.0754431609882482
Kalimantan Timur,Berau,18128,0.7018651382685072,0.28100779677965626,-0.34374761194416487,0.13546317501534758,-1.0455303015363093
Kalimantan Timur,Kota Balikpapan,18130,0.4634332447584688,0.29956761492308737,-0.20629908017138968,0.15007377117044318,-0.6696123012433143
Kalimantan Timur,Kota Samarinda,18131,0.5277867059858702,0.3063139754251259,-0.23673165834787174,0.13830649979894827,-0.7644250249036046
Kalimantan Timur,Kota Tarakan,73755,0.5632541602402547,0.25027952731050734,-0.2855896466181559,0.15049183999782,-0.8484413703147499
Lampung,Kota Bandarlampung,18134,0.5235402929121601,0.220225350130666,-0.1317551934303914,0.15041260786660995,-0.6553675753302267
Lampung,Lampung Selatan,18135,0.5621346064805027,0.2056551300162078,-0.16755202011331957,0.1331465058843902,-0.7311993423373687
Lampung,Lampung Tengah,18136,0.5803814868368735,0.17609047921380602,-0.1647716400033725,0.12946863100179373,-0.7451087329543552
Lampung,Lampung Utara,18137,0.7219900528501186,0.14863199874343694,-0.23941107033142367,0.1036347425967298,-0.9614011231815384
Lampung,Kota Metro,73737,0.48354884246775715,0.08982363686013134,-0.06571367777349649,0.07065532141258045,-0.5492625202412547
Lampung,Lampung Barat,73771,0.7321875232888336,0.19112852831707633,-0.3049589279942756,0.1308226857060088,-1.038680719708542
Lampung,Lampung Timur,73772,0.5713544925910227,0.2015467233187307,-0.1962622387880888,0.12468883371227736,-0.7676240530276998
Lampung,Tanggamus,73861,0.6750413748355947,0.17603752179657317,-0.24776248116884256,0.11453131475795743,-0.9236377519610651
Lampung,Tulangbawang,73875,0.6230597576740616,0.20543051475932608,-0.21601583541239372,0.11797249389379212,-0.839110318850367
Lampung,Waykanan,73878,0.7618497675126105,0.12690021033026985,-0.2718744004180192,0.08644884558785358,-1.033721651632026
Nusatenggara Barat,Dompu,18144,0.6064011932372421,0.19874134308629646,-0.16132064417189163,0.1857780141818259,-0.7705919091773662
Nusatenggara Barat,Lombok Barat,18145,0.6607434693083961,0.21200498479320556,-0.24555433362930015,0.17385917491764058,-0.9138609962564826
Nusatenggara Barat,Lombok Tengah,18146,0.5579439397077555,0.1880858999947593,-0.14614320372706263,0.15379047729440354,-0.7064570522783948
Nusatenggara Barat,Lombok Timur,18147,0.6163221680615687,0.2271186586547963,-0.18441480188068596,0.20898640474950364,-0.8122781384893044
Nusatenggara Barat,Kota Mataram,73736,0.4386042769372696,0.14572970651488043,-0.08961192307793385,0.12506891961485597,-0.5282162000152031
Nusatenggara Timur,Alor,18149,0.6868242353654046,0.17711191376522778,-0.19951257190259641,0.20962839743810674,-0.898154182485481
Nusatenggara Timur,Belu,18150,0.5963234183980315,0.14395530019307062,-0.11738389046301623,0.12409651551605841,-0.7137073088610465
Nusatenggara Timur,Ende,18151,0.7232135147134898,0.1607626135008202,-0.25831001429297373,0.1759926399745758,-0.9949740553784676
Nusatenggara Timur,Ngada,18155,0.6589178934731645,0.1494265573479436,-0.1709927318220003,0.1722256803708121,-0.8376144176276956
Nusatenggara Timur,Sikka,18156,0.696006119288399,0.16805000798151737,-0.22778973719367457,0.19932256733326872,-0.9409305615229406
Nusatenggara Timur,Sumba Barat,18157,0.5917784452113498,0.162463084358318,-0.07728330649981023,0.17097271473069822,-0.6699655095326483
Nusatenggara Timur,Sumba Timur,18158,0.5359051997433294,0.18008204369950878,-0.03224056936600378,0.1956896281808375,-0.5700818505902229
Nusatenggara Timur,Timor Tengah Selatan,18159,0.6224452125262735,0.1365089294273202,-0.1506803339683243,0.11095407509958806,-0.7731255464945973
Nusatenggara Timur,Timor Tengah Utara,18160,0.5927178417000655,0.13167098179538875,-0.10730573343159752,0.10666474819922371,-0.7000243277520111
Nusatenggara Timur,Kota Kupang,73731,0.38863663876910626,0.1684981408999755,-0.037248379749665377,0.09080918552234046,-0.42588501851877125
Sulawesi Tengah,Kota Palu,73741,0.6650296651440162,0.21975047100637546,-0.2440797244839433,0.17408471708379333,-0.9091152791455906
Sulawesi Tenggara,Muna,18196,0.6113168137727585,0.25795461994285607,-0.25688378221998853,0.14606963608006307,-0.8694534351660037
Sulawesi Tenggara,Kota Kendari,73729,0.3401094810642876,0.2916889489780131,-0.19948144062289755,0.1244629474775809,-0.5402069698544489
Sumatera Barat,Agam,18202,0.7598077436040812,0.19829916043412896,-0.34628693092110696,0.13185648603204406,-1.1075573565562205
Sumatera Barat,Kota Padang,18204,0.7454830741268696,0.21890686017059688,-0.3319704356850932,0.15359739772129216,-1.0786088956682036
Sumatera Barat,Kota Padangpanjang,18205,0.7251709848811565,0.1535293531161416,-0.31316625055953484,0.12315365173445844,-1.0383372354406908
Sumatera Barat,Kota Sawahlunto,18206,0.767301789846149,0.1244141936865644,-0.32482631649270877,0.08324266834750162,-1.0921281063388557
Sumatera Barat,Kota Solok,18207,0.6555075319309119,0.15028455983394898,-0.27873572985283257,0.10140188958266155,-0.9342432617837433
Sumatera Barat,Limapuluhkoto,18208,0.8070819921124938,0.10813546554706216,-0.36793591919034474,0.07407296666187675,-1.1750175057947816
Sumatera Barat,Pesisir Selatan,18212,0.8170100492838592,0.18104735354793694,-0.37808684842600015,0.12044921826476489,-1.1967161674368063
Sumatera Barat,Tanahdatar,18215,0.7302161512095495,0.20612544187617265,-0.33020577342961643,0.14130322665346554,-1.0626003366993422
Sumatera Barat,Kota Bukitinggi,73716,0.5748427458763525,0.194063450213652,-0.18524404315965787,0.15262430606892277,-0.7600867890360108
Sumatera Barat,Kota Payakumbuh,73746,0.6625492402006996,0.1146308033428689,-0.26888881558747746,0.09097438490541912,-0.9314380557881755
Sumatera Utara,Karo,18227,,,,,
Sumatera Utara,Kota Binjai,18228,,,,,
Sumatera Utara,Kota Medan,18229,,,,,
Sumatera Utara,Kota Sibolga,18231,0.6927840257374734,0.19431273896909496,-0.31478678783199665,0.13101784431242208,-1.0075708135694694
Sumatera Utara,Labuhanbatu,18233,0.8133267552851177,0.1284828197726037,-0.36379364677738846,0.08981622614728729,-1.1771130868712114
Sumatera Utara,Langkat,18234,,,,,
Sumatera Utara,Simalungun,18236,0.7692240841743717,0.12876333307569668,-0.3701092509698722,0.07265195767898038,-1.1393306526168132
Sumatera Utara,Asahan,73633,0.7997396123250842,0.14556642406046869,-0.3812816734724315,0.08160102920890165,-1.1810201161281897
Sumatera Utara,Kota Pematang Siantar,73747,0.402120776187044,0.07925672672979292,-0.24126840897995838,0.06182901550234302,-0.6433891851670025
Sumatera Utara,Kota Tanjungbalai,73753,0.7736760481922723,0.18489741997807932,-0.35777862424641915,0.10976216945752225,-1.1314546724386922
Sumatera Utara,Kota Tebingtinggi,73757,0.7909048286671804,0.12436142596638555,-0.343114805823279,0.09465112440565684,-1.134019634490464
Sumatera Utara,Mandailingnatal,73787,0.7202755530803563,0.22555247203056425,-0.36053218702691703,0.09149467170013308,-1.080649146786855
Sumatera Utara,Tapanuli Tengah,73865,0.6933678695585676,0.21028116640888608,-0.3391162598370607,0.09523458979618098,-1.0326944724666594
Bangka Belitung,Kota Pangkalpinang,73742,0.539275702256856,0.21162216674524986,-0.17261604272025882,0.1477069963350765,-0.711891744977116
Banten,Lebak,18020,0.7449844341910846,0.12085021721780295,-0.29291212901510333,0.08278175115819501,-1.037925493760179
Banten,Pandeglang,18022,0.6859775868919381,0.20448944633935,-0.2692338993556988,0.1588411500752516,-0.9588284587326592
Banten,Serang,18024,0.536833262628276,0.23181858021026783,-0.18090525841227456,0.15393568291530182,-0.7179560771411706
Banten,Tangerang,18028,0.43363040872506514,0.16484335860921223,-0.10282262620332011,0.10900848279072213,-0.5364530349283854
Banten,Kota Cilegon,73717,0.37679751053787597,0.21221491220874922,-0.07133922170508927,0.15718920142070522,-0.4495456561911514
Banten,Kota Tangerang,73752,0.3061928675412733,0.11692004646487723,-0.011972837578615803,0.09059816838292839,-0.31816570511988934
Gorontalo,Kota Gorontalo,18199,0.6235030154662543,0.17397689663336122,-0.2458038538271024,0.1296003362940634,-0.8693068692933518
Jawa Barat,Bekasi,18007,0.3818182814163747,0.15624012895526795,-0.10842887067343193,0.141038450858137,-0.49024715208980907
Jawa Barat,Bogor,18008,0.6459958080075393,0.15432907872352863,-0.21296559719767638,0.10627384031143221,-0.8589614052052017
Jawa Barat,Cianjur,18010,0.6770824025516439,0.14107734475238676,-0.22758921199041585,0.11151881012339651,-0.9046716145420505
Jawa Barat,Cirebon,18011,0.3909042511837819,0.1472948073183316,-0.06608225269614493,0.12434010435157838,-0.45698650387992695
Jawa Barat,Garut,18012,0.624478587253692,0.17529768376335916,-0.1982135672593686,0.12214507191234102,-0.8226953716226874
Jawa Barat,Indramayu,18013,0.3846078245624497,0.1816968369987099,-0.09125423083873181,0.13165365391234093,-0.47586205540118204
Jawa Barat,Karawang,18014,0.42424176900131605,0.2107664649408229,-0.22067783372630242,0.1465106190575033,-0.6449196027276197
Jawa Barat,Kota Bandung,18015,0.3104415834556669,0.14292390083454518,0.01330532281564773,0.11219791468723472,-0.297136260640019
Jawa Barat,Kota Bogor,18016,0.4616872613204291,0.132706822545814,-0.08168265077339103,0.09760275815774747,-0.5433699120938207
Jawa Barat,Kota Cirebon,18017,0.3017400619190462,0.1038193433689161,0.011284675313709917,0.08105018266713128,-0.29045538660533576
Jawa Barat,Kota Sukabumi,18018,0.5092495678092203,0.13236767366516675,-0.121806030640447,0.12932142366415658,-0.631055598449667
Jawa Barat,Kuningan,18019,0.5454718390236111,0.16242537429479043,-0.13164569415444413,0.1297360748432832,-0.6771175331780585
Jawa Barat,Majalengka,18021,0.4387039430145981,0.17219138999585593,-0.07152131867223036,0.12936542409458202,-0.5102252616868335
Jawa Barat,Purwakarta,18023,0.6008357785134495,0.19757986399788116,-0.21208777407241777,0.1151772879918331,-0.8129235525858679
Jawa Barat,Subang,18025,0.5680025124241905,0.1804536002223629,-0.2146763399390495,0.12814988105018582,-0.7826788523632499
Jawa Barat,Sukabumi,18026,0.6726322688510826,0.13514540657720836,-0.21310878741155515,0.11377205721180615,-0.8858408601430994
Jawa Barat,Sumedang,18027,0.5491203622039055,0.1818140486096738,-0.14649700889431805,0.13323560213869384,-0.6956173710982214
Jawa Barat,Kota Bekasi,73711,0.3145170950587469,0.1103031341204087,0.0033256650019719484,0.08197658161788114,-0.3111914300567747
Jawa Barat,Kota Depok,73720,0.4337983814654814,0.12369372824188801,-0.05151310455316127,0.09562569382932343,-0.485311486018646
Kepulauan-riau,Kota Batam,73708,0.4598520410969731,0.3689523013058471,-0.23003233213250746,0.23527908524781818,-0.6908962649573556
Maluku,Kota Ambon,18139,0.32596378367392637,0.3153303522481308,-0.2343223040985321,0.15885855667090706,-0.5687679172371601
Maluku Utara,Kota Ternate,73758,0.5479701232542584,0.27582446434526975,-0.2133286461310369,0.2650677380582649,-0.7817458552865796
Papua,Mimika,73797,0.730737837310778,0.2615692432772554,-0.38746817889563584,0.11626340624501932,-1.1169279146409654
Papua,Nabire,73808,0.7911540449369298,0.20721634660701815,-0.3908301682258483,0.11710648403524788,-1.1844002102416469
Riau,Indragiri Hilir,18162,0.6724660943514552,0.2186353998898546,-0.36616683967475727,0.12755682594634296,-1.0384047525943243
Riau,Kota Pekanbaru,18165,0.588129498179874,0.22509297733200018,-0.2426104551143425,0.12945586666681208,-0.830739953294219
Riau,Kota Dumai,73721,0.6234345837434759,0.25072656321551373,-0.22730189852883204,0.15822003115499664,-0.8505006586051568
Sulawesi Barat,Majene,18177,0.7962214511816639,0.1664926432718818,-0.36005510019559556,0.13611228406205533,-1.1575485518474415
Sulawesi Selatan,Bantaeng,18167,0.578606217303462,0.18717863748797836,-0.17142471532432807,0.12154009374871692,-0.7500309326277927
Sulawesi Selatan,Barru,18168,0.6382357653187116,0.22358662598115062,-0.21241196744957022,0.1880694893790863,-0.8516822756780268
Sulawesi Selatan,Bone,18169,0.5870694158016886,0.18682089659879172,-0.15648947959790827,0.16114718776102244,-0.7435588953995994
Sulawesi Selatan,Bulukumba,18170,0.6112689828099139,0.177365275166735,-0.181089187520887,0.12584064948155388,-0.792574656000945
Sulawesi Selatan,Enrekang,18171,0.6639393485693091,0.18665428827193375,-0.24121772857707896,0.12069710106986038,-0.9051570771463924
Sulawesi Selatan,Gowa,18172,0.6039783074251089,0.18115182586190012,-0.18408881342949324,0.15594244328008652,-0.7880671208546025
Sulawesi Selatan,Jeneponto,18173,0.37146450313160256,0.15941090981399966,-0.015787837015105204,0.11520288082087257,-0.38725234014670906
Sulawesi Selatan,Kota Pare-pare,18174,0.4648465028752599,0.18311668347058352,-0.058757412623290234,0.12452697933925798,-0.5236039154985508
Sulawesi Selatan,Pangkajene Kepulauan,18179,0.5125585575855571,0.2708461317879146,-0.16006640276712797,0.17595401435077757,-0.6726249603526872
Sulawesi Selatan,Pinrang,18180,0.6138975165220925,0.21919604251299024,-0.2117265147571055,0.15583708925334644,-0.826715082719486
Sulawesi Selatan,Selayar,18182,0.552144708629422,0.2978015637201314,-0.2111346493364048,0.2180401674188614,-0.7699041467328288
Sulawesi Selatan,Sidenrengrappang,18183,0.5267046376466524,0.2726266086115922,-0.22840099312559892,0.19043963092694752,-0.755098470943405
Sulawesi Selatan,Sinjai,18184,0.6473188960763737,0.1684486886109396,-0.23281165758503697,0.12484273547157787,-0.8804998026231947
Sulawesi Selatan,Soppeng,18185,0.6269719349072959,0.18506762833991108,-0.19647199474350133,0.1601506185707945,-0.8234439296507993
Sulawesi Selatan,Takalar,18186,0.409180824081199,0.25540365330901227,-0.06237799652913795,0.18543599948918613,-0.4716817990441972
Sulawesi Selatan,Tanatoraja,18187,0.709042288416752,0.13531427685078426,-0.259729415799547,0.11533079944694717,-0.9687717042163044
Sulawesi Selatan,Wajo,18188,0.5431366640129915,0.1966757547881877,-0.1531744240954536,0.1444421833476198,-0.6963110881084457
Sulawesi Selatan,Kota Makasar,73735,0.31028032327226784,0.19975244336055364,-0.01916924321280369,0.15431450044672987,-0.32944956648507107
